"_time","oracle_error_code","oracle_error_desc"
"2019-06-25T02:32:50.829-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:42.852-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:34.892-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:33.687-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:25.727-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:17.750-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:09.791-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:33:03.486-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:55.527-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:47.550-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:39.590-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:33.829-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:32.375-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:24.398-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:16.438-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:08.461-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:32:00.502-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:33:52.784-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:33:52.784-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:39.437-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:39.421-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:39.421-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:39.421-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:39.421-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:33.757-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:33.742-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:32:33.742-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:37:33.143-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:37:33.133-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:33:40.279-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:33:32.486-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:37.040-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:29.364-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:21.672-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:13.996-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:08.458-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:03.432-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:55.739-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:48.064-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:31.396-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:23.721-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:16.028-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:08.353-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:34:52.814-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:34:45.138-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:34:37.463-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:29.842-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:20.857-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:13.852-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:06.848-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:59.843-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:54.820-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:50.281-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:43.276-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:36.272-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:39.895-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:32.219-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:24.527-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:16.851-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:11.210-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:03.534-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:55.842-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:48.081-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:48.047-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:48.047-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:29.892-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:22.216-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:14.524-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:35:06.848-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:34:55.668-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:34:47.993-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:34:40.317-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:32.642-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:23.462-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:16.458-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:09.453-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:02.449-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:57.301-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:50.296-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:43.292-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:33:36.287-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:56.176-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:35:56.161-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:36:31.681-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:36:31.665-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:37:32.734-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:29.441-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:29.441-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:29.441-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:29.441-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:28.288-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:21.281-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:12.262-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:05.255-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:58.249-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:51.243-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:42.239-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:35.233-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:28.226-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:21.220-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:12.216-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:05.210-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:58.203-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:51.197-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:42.287-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:35.280-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:28.274-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:21.268-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:37:34.856-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:28.536-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:26.554-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:19.548-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:12.542-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:37:05.535-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:58.529-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:53.504-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:51.585-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:44.579-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:37.572-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-25T02:36:30.488-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:36:23.481-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-25T02:36:14.478-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:07.471-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:36:00.465-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:53.458-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:44.455-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:37.448-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:30.442-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:23.436-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:14.447-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:07.441-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:35:00.435-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:53.428-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:44.456-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:37.449-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:30.443-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:34:23.437-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-25T02:27:39.933-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:27:39.683-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:27:39.668-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:27:39.668-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:27:39.621-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:28:30.103-0400","ORA-00942","table or view does not exist"
"2019-06-25T02:28:30.087-0400","ORA-00942","table or view does not exist"
"2019-06-24T21:03:55.754-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T21:03:48.749-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T21:03:41.635-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T21:03:34.631-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T03:20:53.522-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:20:53.522-0400","ORA-00942","table or view does not exist"
"2019-06-24T03:01:15.895-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:01:08.855-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:48:44.257-0400","ORA-01033","ORACLE initialization or shutdown in progress"
