_time,oracle_error_code,oracle_error_desc,date,time
2019-06-22T04:36:46.473-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,04:36:46
2019-06-22T04:36:40.636-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,04:36:40
2019-06-22T04:36:39.475-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,04:36:39
2019-06-22T04:36:32.413-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,04:36:32
2019-06-22T04:36:25.367-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,04:36:25
2019-06-22T04:36:17.882-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:36:17
2019-06-22T04:36:10.836-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:36:10
2019-06-22T04:36:01.405-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:36:01
2019-06-22T04:35:54.360-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:54
2019-06-22T04:35:47.314-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:47
2019-06-22T04:35:40.201-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:40
2019-06-22T04:35:31.036-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:31
2019-06-22T04:35:23.916-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:23
2019-06-22T04:35:16.797-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:16
2019-06-22T04:35:09.677-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:09
2019-06-22T04:35:01.463-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:35:01
2019-06-22T04:34:54.344-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:34:54
2019-06-22T04:34:47.224-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:34:47
2019-06-22T04:34:40.089-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,04:34:40
2019-06-22T03:15:18.316-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:15:18
2019-06-22T03:15:10.941-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:15:10
2019-06-22T03:15:03.550-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:15:03
2019-06-22T03:14:56.176-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:14:56
2019-06-22T03:14:49.223-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:14:49
2019-06-22T03:14:41.187-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:14:41
2019-06-22T03:14:33.134-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:14:33
2019-06-22T03:14:25.098-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:14:25
2019-06-22T03:14:08.883-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,03:14:08
2019-06-22T03:14:00.847-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,03:14:00
2019-06-22T03:13:52.811-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:52
2019-06-22T03:13:44.775-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:44
2019-06-22T03:13:34.466-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:34
2019-06-22T03:13:26.430-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:26
2019-06-22T03:13:18.394-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:18
2019-06-22T03:13:10.359-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:10
2019-06-22T03:13:00.050-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:13:00
2019-06-22T03:12:52.014-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:12:52
2019-06-22T03:12:43.978-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:12:43
2019-06-22T03:12:35.942-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:12:35
2019-06-22T02:58:48.247-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:48
2019-06-22T02:58:46.197-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:46
2019-06-22T02:58:38.817-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:38
2019-06-22T02:58:31.452-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:31
2019-06-22T02:58:24.088-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:24
2019-06-22T02:58:16.724-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:16
2019-06-22T02:58:11.426-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:11
2019-06-22T02:58:10.999-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:10
2019-06-22T02:58:03.619-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:58:03
2019-06-22T02:57:56.254-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:57:56
2019-06-22T02:57:34.260-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:57:34
2019-06-22T02:57:26.896-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:57:26
2019-06-22T02:57:15.677-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:57:15
2019-06-22T02:57:08.312-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:57:08
2019-06-22T02:56:58.849-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:58
2019-06-22T02:56:51.532-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:51
2019-06-22T02:56:44.527-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:44
2019-06-22T02:56:37.523-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:37
2019-06-22T02:56:28.849-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:28
2019-06-22T02:56:21.845-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:21
2019-06-22T02:56:14.840-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:14
2019-06-22T02:56:07.836-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:56:07
2019-06-22T03:05:28.232-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:05:28
2019-06-22T03:05:26.157-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:05:26
2019-06-22T03:05:18.627-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:05:18
2019-06-22T03:05:11.113-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:05:11
2019-06-22T03:05:03.582-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:05:03
2019-06-22T03:04:56.068-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:56
2019-06-22T03:04:50.663-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:50
2019-06-22T03:04:48.587-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:48
2019-06-22T03:04:41.057-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:41
2019-06-22T03:04:33.543-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:33
2019-06-22T03:04:26.012-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:26
2019-06-22T03:04:18.498-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:18
2019-06-22T03:04:12.574-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:12
2019-06-22T03:04:05.060-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,03:04:05
2019-06-22T03:03:53.781-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,03:03:53
2019-06-22T03:03:46.267-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,03:03:46
2019-06-22T03:03:36.627-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:03:36
2019-06-22T03:03:29.113-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:03:29
2019-06-22T03:03:21.599-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:03:21
2019-06-22T03:03:14.594-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:03:14
2019-06-22T03:03:05.967-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:03:05
2019-06-22T03:02:58.963-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:02:58
2019-06-22T03:02:51.958-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:02:51
2019-06-22T03:02:44.954-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,03:02:44
2019-06-22T02:48:44.706-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:44
2019-06-22T02:48:37.707-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:37
2019-06-22T02:48:30.676-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:30
2019-06-22T02:48:23.677-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:23
2019-06-22T02:48:18.642-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:18
2019-06-22T02:48:02.680-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:02
2019-06-22T02:47:55.681-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:55
2019-06-22T02:47:48.681-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:48
2019-06-22T02:47:47.933-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:47
2019-06-22T02:47:47.933-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:47
2019-06-22T02:47:05.299-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:47:05
2019-06-22T02:46:58.300-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:46:58
2019-06-22T02:46:51.301-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:51
2019-06-22T02:46:44.302-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:44
2019-06-22T02:46:37.568-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:37
2019-06-22T02:46:30.568-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:30
2019-06-22T02:46:23.569-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:23
2019-06-22T02:46:16.571-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:16
2019-06-22T02:48:28.188-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:28
2019-06-22T02:48:20.728-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:20
2019-06-22T02:48:14.016-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:14
2019-06-22T02:48:13.434-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:13
2019-06-22T02:48:05.958-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:48:05
2019-06-22T02:47:58.497-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:58
2019-06-22T02:47:51.021-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:51
2019-06-22T02:47:43.560-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:43
2019-06-22T02:47:36.443-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:36
2019-06-22T02:47:33.661-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:47:33
2019-06-22T02:46:50.929-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:46:50
2019-06-22T02:46:42.655-0400,ORA-12528,TNS:listener: all appropriate instances are blocking new connections,2019-06-22,02:46:42
2019-06-22T02:46:34.381-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:34
2019-06-22T02:46:26.107-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:26
2019-06-22T02:46:14.904-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:14
2019-06-22T02:46:06.630-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:46:06
2019-06-22T02:45:58.356-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:45:58
2019-06-22T02:45:50.083-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:45:50
2019-06-22T02:45:40.648-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:45:40
2019-06-22T02:45:32.374-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:45:32
2019-06-22T02:45:23.990-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:45:23
2019-06-22T02:55:30.206-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:55:30
2019-06-22T02:55:23.001-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:55:23
2019-06-22T02:55:15.780-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:55:15
2019-06-22T02:55:08.575-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:55:08
2019-06-22T02:55:01.578-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:55:01
2019-06-22T02:54:54.374-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:54
2019-06-22T02:54:44.906-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:44
2019-06-22T02:54:37.701-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:37
2019-06-22T02:54:30.143-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:30
2019-06-22T02:54:22.938-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:22
2019-06-22T02:54:15.717-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:15
2019-06-22T02:54:08.512-0400,ORA-01033,ORACLE initialization or shutdown in progress,2019-06-22,02:54:08
2019-06-22T02:53:57.537-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:57
2019-06-22T02:53:50.332-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:50
2019-06-22T02:53:43.127-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:43
2019-06-22T02:53:36.092-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:36
2019-06-22T02:53:27.278-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:27
2019-06-22T02:53:20.273-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:20
2019-06-22T02:53:13.269-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:13
2019-06-22T02:53:06.265-0400,ORA-12505,TNS:listener does not currently know of SID given in connect descriptor,2019-06-22,02:53:06
